,text,date,city,state
26,"GET THIS BUS DRIVER A MEDAL! This is heart-stopping video. The child, who was less than a year old, was barefoot an… https://t.co/Weo5v7WRVf",Fri Jan 11 13:00:05 +0000 2019,Houston,TX
27,THIS is exactly what we are living through. 😨😨👺👺,Fri Jan 11 13:00:05 +0000 2019,Sacramento,CA
28,You’ll find a rewarding career at SUNCOAST HOSPICE. Each member of our team plays a different role but together we… https://t.co/qDk1J6ItJc,Fri Jan 11 13:00:06 +0000 2019,Palm Harbor,FL
29,Rock Star employees wanted! Join the Heights Clinic team! See our latest job opening here: https://t.co/ydiWIsdBiw #hcsm #MillennialMon,Fri Jan 11 13:00:06 +0000 2019,Billings,MT
30,@BRGaming @khanarokien,Fri Jan 11 13:00:06 +0000 2019,Marlborough,MA
31,@therealminter Why should it bother anyone?,Fri Jan 11 13:00:04 +0000 2019,Norfolk,VA
32,@JustChokeOnIt https://t.co/2bOjgq6C3j,Fri Jan 11 13:00:06 +0000 2019,Indianapolis,IN
33,@austinlayton33 Probably because the Chinese government censors any dissenting comments in all forms of media,Fri Jan 11 13:00:06 +0000 2019,Washington,DC
34,@Hippie_of_Love @DollarBlazeClub @Vikingfist @Michael57645022 @nani_booboo @NeilSamra1 @_jena4n @ReeferMcGee… https://t.co/XV5BcEhSam,Fri Jan 11 13:00:06 +0000 2019,Parkway,CA
35,"Ok first of all: this clip. I hate you lmao and secondly, you mean a grill? Or literally just a toof?!",Fri Jan 11 13:00:06 +0000 2019,Greensboro,NC
36,"See our latest Dayton, OH job and click to apply: Associate Service Delivery Manager (Government) - https://t.co/n4PJSu7JUK",Fri Jan 11 13:00:06 +0000 2019,Dayton,OH
37,Better call him,Fri Jan 11 13:00:06 +0000 2019,Centreville,VA
38,"Stall cleared in #Meyerland on 610 W Lp NB at 69 The SW Fwy, stop and go traffic back to Braeswood, delay of 15 mins #traffic",Fri Jan 11 13:00:06 +0000 2019,Houston,TX
39,"Oh, good. Another #recreational #dispensary outside 128... said everyone patiently waiting inside 128. #MAmarijuana #CannabisCommunity",Fri Jan 11 13:00:07 +0000 2019,Melrose,MA
40,I forgot how much I enjoy metal.... https://t.co/EUzA09gawV,Fri Jan 11 13:00:07 +0000 2019,Levittown,NY
41,Accident in #Cuyahoga on I-271 NB at Chagrin Blvd #traffic https://t.co/IXfI2jHBEJ,Fri Jan 11 13:00:07 +0000 2019,Orange,OH
42,@95KeepPounding @KyleBaileyWFNZ @KelseyRiggsWCNC @daringantt @jjones9 https://t.co/2CW4vj9k5D,Fri Jan 11 13:00:07 +0000 2019,Charlotte,NC
43,Watch your words-  they establish life &amp; death!  You locate a person by their language!,Fri Jan 11 13:00:08 +0000 2019,Gilbert,AZ
44,🙏🏾,Fri Jan 11 13:00:08 +0000 2019,Clarksville,TN
45,If the Sheriff's department doesn't open their #JaymeCloss presser by apologizing to the family and the public for… https://t.co/BixwCo7TKI,Fri Jan 11 13:00:08 +0000 2019,De Pere,WI
46,Closed due to earlier structure fire in #Orlando on Parramore Ave south of Grand St and before Kaley Ave #traffic https://t.co/YKhnnOgYFK,Fri Jan 11 13:00:08 +0000 2019,Orlando,FL
47,I’m sick as fuckkkkk,Fri Jan 11 13:00:09 +0000 2019,Schenectady,NY
48,"Scam alert ladies , not a real sugar daddy @ExposeFakeSugar https://t.co/kISb1X5f6O",Fri Jan 11 13:00:08 +0000 2019,North Charleston,SC
49,me,Fri Jan 11 13:00:09 +0000 2019,Los Angeles,CA
50,@xjuliettx3 i could even hear it in your voice,Fri Jan 11 13:00:09 +0000 2019,Greensboro,NC
51,@incorrectpsb @herasalani Omgosh yay! Thanks so much for the update! 🙏💜 looking forward to receiving it! 🤩,Fri Jan 11 13:00:10 +0000 2019,Brownsville,TX
52,Wow,Fri Jan 11 13:00:10 +0000 2019,Hurst,TX
53,@sarahmquinlan @sarahsolfails @beyondreasdoubt https://t.co/iTAldMHob4,Fri Jan 11 13:00:10 +0000 2019,Manhattan,NY
54,Don’t sleep on yourself,Fri Jan 11 13:00:11 +0000 2019,Paradise,NV
55,@Nyne_X @destinylambertt @Kimberley_OK @leo_monroyy @chuuzus @theBabafemi You definitely have to look at both sides… https://t.co/x9VCzXffu7,Fri Jan 11 13:00:11 +0000 2019,Boston,MA
56,zoar,Fri Jan 11 13:00:11 +0000 2019,Fairview Park,OH
57,Move along darlings. There’s nothing to see here. #NoCollusion #MAGA,Fri Jan 11 13:00:11 +0000 2019,Providence,RI
58,"@bigandrich @BigKennyTV @johnrich @cowboytroy @SINISTERROCKS Houston, Dallas, LA or MS casinos, Las Vegas",Fri Jan 11 13:00:11 +0000 2019,Houston,TX
59,"Today ‼️at 9:00AM EST/8:00AM CST/6:00AM PST (Re-Runs Again In The Afternoon), Tune In To @dash_radio's nbndashradio… https://t.co/d8vgzLLZ7e",Fri Jan 11 13:00:11 +0000 2019,Manhattan,NY
60,Kissin me sloppy callin me papi that shit get me hype,Fri Jan 11 13:00:11 +0000 2019,Bronx,NY
61,@thewrestlebrook @LWMaine I'm sorry! 😔,Fri Jan 11 13:00:11 +0000 2019,West Haven,CT
62,it's Friday 😁 my class finna have an easy day 😌,Fri Jan 11 13:00:11 +0000 2019,Bourbonnais,IL
63,@imjustinrandall Is that @AaronRodgers12 ?,Fri Jan 11 13:00:11 +0000 2019,Chicago,IL
64,"@Denneo911 Lol
Cool",Fri Jan 11 13:00:12 +0000 2019,Fayetteville,NC
65,@Met_CindyFitz What is the wind chill,Fri Jan 11 13:00:12 +0000 2019,Cranston,RI
66,@realDonaldTrump the shutdown is a little confusing to me. Does it only benefit your hidden agenda? Why are America… https://t.co/KN5gjXRWlF,Fri Jan 11 13:00:12 +0000 2019,Salina,KS
67,Very good reminder (about all the choices we get to make) from @PositiveMindsz. Make it a premier day! 👊 #TigerPride,Fri Jan 11 13:00:12 +0000 2019,Marshall,MN
68,Me 😂😂😂,Fri Jan 11 13:00:12 +0000 2019,Wichita,KS
69,"Incredible.

Veteran behind GoFundMe for Trump's wall allegedly pocketed money meant for wounded veterans… https://t.co/tm3oAQvLvP",Fri Jan 11 13:00:12 +0000 2019,Farmers Branch,TX
70,NJ transit bus drivers are braver than the marines but as reckless as a teenager texting and speeding,Fri Jan 11 13:00:12 +0000 2019,Newark,NJ
71,@motorcityoprah 😭😭,Fri Jan 11 13:00:12 +0000 2019,Columbus,OH
72,#nowplaying Hope &amp; Pray by Movado https://t.co/1895AwWmrb,Fri Jan 11 13:00:12 +0000 2019,Boston,MA
73,@ryanelijah Alien signals from space 👍,Fri Jan 11 13:00:12 +0000 2019,Clermont,FL
74,😂,Fri Jan 11 13:00:13 +0000 2019,Waynesboro,GA
75,#DadLovesIt when R. Kelly makes girls call him daddy https://t.co/SqIwHjT4yK,Fri Jan 11 13:00:12 +0000 2019,Staten Island,NY
76,@ShelleyBFarmer Hi!! Need to DM!,Fri Jan 11 13:00:13 +0000 2019,Manhattan,NY
77,#AlexanderHamilton - he is recognized more than the $10.00 bill now!,Fri Jan 11 13:00:13 +0000 2019,Stoughton,MA
78,[22:00:13] 167.99.211.98:36438 &gt;&gt; :80 (TCP:SYN),Fri Jan 11 13:00:13 +0000 2019,Fort Worth,TX
79,@roccisano_nancy Sorry for your loss.,Fri Jan 11 13:00:14 +0000 2019,Whitfield,PA
80,Y’all I’m working 8-5 today. Say a prayer... it’s been a long ass time since I worked these hours.,Fri Jan 11 13:00:14 +0000 2019,Weaverville,NC
81,"Panasonic's modular vehicle allows you to clip passenger, cargo, retail or food service modules onto the top of a s… https://t.co/yu4nf6Atxj",Fri Jan 11 13:00:14 +0000 2019,Upper Arlington,OH
82,You must read this!,Fri Jan 11 13:00:14 +0000 2019,Mansfield,MA
83,I know things that i don’t suppose to know,Fri Jan 11 13:00:14 +0000 2019,Tuscaloosa,AL
84,"Isn’t she lovely? 😍❤️😘

#CJCanlas #ProudDadPost #BabyModel @ Canoga Park, California https://t.co/3uV1S2eshf",Fri Jan 11 13:00:15 +0000 2019,Los Angeles,CA
85,"in the end ik what i did, ion owe nobody shit.. burned bridges aint getting rebuild.",Fri Jan 11 13:00:15 +0000 2019,Winnsboro,SC
86,@joncoopertweets @TwitterSupport THIS IS INCITING VIOLENCE—SILENCE DONALD jr account,Fri Jan 11 13:00:15 +0000 2019,Forest Park,IL
87,@realDonaldTrump You are such a hypocrite.. oh and by the way. Thanks for proving the point that walls make things… https://t.co/EB1DbjZ3YG,Fri Jan 11 13:00:15 +0000 2019,Phoenix,AZ
88,@theeyesgirl @bowwentz https://t.co/ScGGDUa6Y7,Fri Jan 11 13:00:15 +0000 2019,Chicago,IL
89,"I love this book.

I love it so much that I named one of my Kindles after a beloved secondary character

Sister Mar… https://t.co/MqsQ40Yyq6",Fri Jan 11 13:00:15 +0000 2019,Plano,TX
90,"@SenateGOP Out of context. U.S. Customs and Border Protection. Of the 17,000 , 63 percent were not  attempting to c… https://t.co/kVfW3TEtoV",Fri Jan 11 13:00:15 +0000 2019,Minneapolis,MN
91,I’ve read everything there is to read about root canals and I’m still scared lmao,Fri Jan 11 13:00:15 +0000 2019,Cumberland,RI
92,"@realDonaldTrump You did not say, “And a trade bill will pay for the wall!”  Sorry.  We have video, a-hole.",Fri Jan 11 13:00:16 +0000 2019,Hemet,CA
93,@carlruiz BBQ Pulled Pork,Fri Jan 11 13:00:16 +0000 2019,Wheaton,IL
94,Wow!  The sheer joy of changing the sign at Barron City Hall!!  Amazing moment before sunrise! #FindJayme https://t.co/ADzX6kYulX,Fri Jan 11 13:00:15 +0000 2019,Barron,WI
95,@PrasunK5 @realDonaldTrump He has nothing to do with God but with the Devil. He cares nothing for anyone except himself. #TraitorTrump,Fri Jan 11 13:00:17 +0000 2019,Salem,MA
96,"Jamal Khashoggi promoted Sharia Law; wherein is the freedom you so speak.  Sure he was a journalist, but as you sow… https://t.co/PKWzkhCW8X",Fri Jan 11 13:00:17 +0000 2019,Garden City,SC
97,"@GeraldoRivera Can someone explain to me, if POTUS said Mexico was paying for wall, why he is asking Congress for t… https://t.co/7pZsPftC7T",Fri Jan 11 13:00:17 +0000 2019,Euless,TX
98,"#flashbackfriday who can one to Double?
-
#fitnessmotivation #stayactive #grinddontstop #motivation #gymnastics… https://t.co/AxEuiNEyic",Fri Jan 11 13:00:17 +0000 2019,Plymouth Township,MI
99,Always a little nervous when I see this first thing in the morning. https://t.co/kLkeq8JQOB,Fri Jan 11 13:00:17 +0000 2019,Toledo,OH
100,@heatherorourke7 Something to celebrate and give thanks for as we rise A Happy ending to her personal horror that s… https://t.co/IEoEpdVPwW,Fri Jan 11 13:00:17 +0000 2019,Manhattan,NY
101,@DaltonRapattoni 🤘🏼🖤🔥⚡,Fri Jan 11 13:00:17 +0000 2019,Chelmsford,MA
102,"@erank9109 HAPPY BIRTHDAY, ELISHA!",Fri Jan 11 13:00:17 +0000 2019,Fostoria,OH
103,@TGirlWhoWrites @myrewardinglife @K_A_Hill_Writer @catisbored @Awdures @GFLBlog @heyitschloejade @ZaraLouU… https://t.co/42omdZWcRd,Fri Jan 11 13:00:17 +0000 2019,Queens,NY
104,"Minneapolis, MN: Great, it's Clear and 19ºF.",Fri Jan 11 13:00:18 +0000 2019,Minneapolis,MN
105,😭😭,Fri Jan 11 13:00:18 +0000 2019,Bronx,NY
106,@GregoryRCox3 @scroggstlace13 I hope to God someone does!,Fri Jan 11 13:00:18 +0000 2019,Warr Acres,OK
107,TGFAD ❤️,Fri Jan 11 13:00:18 +0000 2019,Macon,GA
108,@FalonLovesLife I’m sure I’ll find something - I just wish it was easier to Google!,Fri Jan 11 13:00:18 +0000 2019,Bethesda,MD
109,Huge win for UCLA last night #Bearcats,Fri Jan 11 13:00:18 +0000 2019,Mason,OH
110,@GenPenaloza Su propuesta es válida para quien sea designado para asumir esa responsabilidad. No deben dejarlo solo (a),Fri Jan 11 13:00:19 +0000 2019,Doral,FL
111,"Me incomoda la gente que en su afán de ser Intelectual, critican a los que siguen corrientes populares. La regla es Vive y deja vivir.",Fri Jan 11 13:00:19 +0000 2019,Sayville,NY
112,"It’s always worth it with you!!! happy birthday, my love!
🥰🥰🥰
🥳🥳🥳
🥃🥃🥃
🍾🍾🍾
👭 @ Las Vegas, Nevada https://t.co/kO7D3JwQ8W",Fri Jan 11 13:00:19 +0000 2019,Las Vegas,NV
113,#BuildTheWall,Fri Jan 11 13:00:19 +0000 2019,Peru,IL
114,@KCVillescas You’re the bae who doesn’t live with me,Fri Jan 11 13:00:19 +0000 2019,Pharr,TX
115,"Undergraduate Student Government is hosting its 12th annual Governmental Affairs Summit on Monday, January 28th fro… https://t.co/dtCkEjPRA9",Fri Jan 11 13:00:19 +0000 2019,Landen,OH
116,Dont expect #change from a #minimumwage #mindset...#GDJ #opportunity #BeTheChange https://t.co/2ElXsy8qIn,Fri Jan 11 13:00:19 +0000 2019,Atascocita,TX
117,@ThatMarkMiller @Chargers Lmao!!! You sneaky devils you! Haha I knew there was some sort of catch!,Fri Jan 11 13:00:20 +0000 2019,Lely Resort,FL
118,@SI_Tennis @jon_wertheim Noooooooooo,Fri Jan 11 13:00:20 +0000 2019,Blacksburg,VA
119,- bean has been sitting like this watching shrek for the last 15 minutes my lil babe https://t.co/Cqw2DIfxyT,Fri Jan 11 13:00:20 +0000 2019,Worcester,MA
120,@judacris All will not be consumed.,Fri Jan 11 13:00:20 +0000 2019,Chino,CA
121,@AllbrightNFL “Handlers?”  What doe that even mean?,Fri Jan 11 13:00:20 +0000 2019,Elmhurst,IL
122,#FF Shoutout to awesome friends. Make 2019 a year of #NoMoreWhatIfs #StepOverTheEdge https://t.co/cUMnkfZDNE… https://t.co/RYFSeTi6JJ,Fri Jan 11 13:00:20 +0000 2019,Flemingsburg,KY
123,This is an excellent description of how #EMDRTherapy can help us heal and find our way back to the person we were b… https://t.co/2fCwgBw2NT,Fri Jan 11 13:00:21 +0000 2019,Gilbert,AZ
124,"Stevens Animation needs your votes for Josephine. She can win $500-$2500 if in top 3.  @NISDSTEVENS @NISD
@NISD_CTE https://t.co/bwqKiH4Bfd",Fri Jan 11 13:00:21 +0000 2019,San Antonio,TX
125,@lludolph13 @nicholetaylor66 Then can we go on an all guys trip?,Fri Jan 11 13:00:21 +0000 2019,Rome,IL
126,[22:00:21] 198.38.93.186:59845 &gt;&gt; :1433 (TCP:SYN),Fri Jan 11 13:00:21 +0000 2019,San Jose,CA
127,Up early to the bag,Fri Jan 11 13:00:21 +0000 2019,Edmond,OK
128,@MattWalshBlog So Stanley's argument is based on Jesus' statement in the gospels about the greatest commandment but… https://t.co/eHcT6oHptu,Fri Jan 11 13:00:21 +0000 2019,Austintown,OH
129,Today should be snow (&lt; 1 in.) overnight with a morning low of 20°F and a high of 34°F around 4pm  #LearnYourNameInMorseCodeDay,Fri Jan 11 13:00:21 +0000 2019,Rock Island,IL
130,@BBCNews @BBCWorld Wow!  That’s incredibly sad.  He is a great guy in addition to being a great tennis player!,Fri Jan 11 13:00:21 +0000 2019,Oklahoma City,OK
131,"Dear @kpaff3587,
   I see why you cringe at #cats sometimes. One of mine (Lily) has become obsessed with sponges la… https://t.co/CxAoeSKM1p",Fri Jan 11 13:00:21 +0000 2019,Lisbon,ME
132,Get well buddy my prayers are with you,Fri Jan 11 13:00:22 +0000 2019,Fort Atkinson,WI
133,for sure.,Fri Jan 11 13:00:22 +0000 2019,North Kansas City,MO
134,@SaraKronenberg oh boy.,Fri Jan 11 13:00:22 +0000 2019,Wadsworth,IL
135,@karlitodarling Think I’m getting sick smh,Fri Jan 11 13:00:22 +0000 2019,Greensboro,NC
136,@realDonaldTrump What is the big problem even if crying Chuk said I was cloudy and rainy in the WH. What happens wi… https://t.co/VPfn5mTNtm,Fri Jan 11 13:00:22 +0000 2019,Manhattan,NY
137,@AllanMargolin @MrScottLads @YarosisNancy @myserenity69 @csd @SheriBentsen @Bellatrixx2020 @ThisisntEasy… https://t.co/u4bHouwZvX,Fri Jan 11 13:00:22 +0000 2019,Ashland,NJ
138,"Baseball. It isn't close. He's 5'9"" or so.",Fri Jan 11 13:00:22 +0000 2019,Knoxville,TN
139,"TOMORROW NIGHT!!!!

#Repost @5mademen
•  •  •  •  •
♠️ COSMOPOLITAN PARK ...where urban meets urbane 
When: JANUARY… https://t.co/ywWFygDvNi",Fri Jan 11 13:00:23 +0000 2019,Dallas,TX
140,Announce icardi,Fri Jan 11 13:00:23 +0000 2019,Pecan Grove,TX
141,@_nazimno Rodzice jej tez takie pojeby????Czy szkola bolszewicka takie wyrzadzila szkody????A skrobanke robi na zawolanie😡😡😡,Fri Jan 11 13:00:23 +0000 2019,Greenburgh,NY
142,"White lips pale face breathing in snowflakes 🌬 @ South Lake Tahoe, California https://t.co/sO5ftvPaBP",Fri Jan 11 13:00:23 +0000 2019,South Lake Tahoe,CA
143,@JEBrown003 @TheAdamBWells Haha! I used to do the same thing. Flexing the sticks haha,Fri Jan 11 13:00:23 +0000 2019,Charlotte,NC
144,@schall_allen Why are you depressed today,Fri Jan 11 13:00:23 +0000 2019,Old Orchard,PA
145,@lherrero Reguero a tempranas hora de la mañana... Sinónimo de trabajo tarde en la noche...,Fri Jan 11 13:00:23 +0000 2019,Pueblo Viejo,co
146,@SusanScandone @TheDemocrats Where are those numbers. I would like the research those 80%. Can you site your source of information?,Fri Jan 11 13:00:23 +0000 2019,Los Angeles,CA
147,"@ILoveCatsMore @eCapitol_Shawn They meet in House committee rooms, and the audio used to be available live by going… https://t.co/YOtddIJ2jy",Fri Jan 11 13:00:23 +0000 2019,Oklahoma City,OK
148,@LindseyGrahamSC Amen!!,Fri Jan 11 13:00:24 +0000 2019,Mangum,OK
149,"#BuildTheWall 
@KamalaHarris 
It's
A
Poem
Not
Policy
Fund
The
Wall",Fri Jan 11 13:00:24 +0000 2019,Troy,MI
150,Can’t even sleep Bitch im up bitch I’m geeked,Fri Jan 11 13:00:24 +0000 2019,Pecan Grove,TX
151,@hmskaban Otaknya udah geser,Fri Jan 11 13:00:24 +0000 2019,South Burlington,VT
152,"At work having my type of breakfast...😋😋🤣🤣

@wzrdneedsfud 

Lol https://t.co/8vNCLqqwEL",Fri Jan 11 13:00:23 +0000 2019,Tysons Corner,VA
153,That was good right there!,Fri Jan 11 13:00:24 +0000 2019,Cape St Claire,MD
154,he’s sorry please forgive him 😔,Fri Jan 11 13:00:24 +0000 2019,Houston,TX
155,My stomach hurts and its late/early whats new . Here's a long lost video of hyper me https://t.co/UBTcZT9T5e,Fri Jan 11 13:00:24 +0000 2019,Temescal Valley,CA
156,Back in Jersey we’d be lucky if my pops turned the boiler on before December... so we’d spend a lot of time in the… https://t.co/A7rXTO6zkd,Fri Jan 11 13:00:24 +0000 2019,Alafaya,FL
157,https://t.co/Pc4vqM9xyD,Fri Jan 11 13:00:25 +0000 2019,Davie,FL
158,"Lmaooooooo, supporting the arts AND supporting the artist, you’re undefeated. Thank you fam 🙏🏾🙏🏾🙏🏾",Fri Jan 11 13:00:25 +0000 2019,Jackson,MS
159,@YomiShogunle Kissing,Fri Jan 11 13:00:25 +0000 2019,Parkville,MD
160,@CIAspygirl @lkjtexas SMFH!,Fri Jan 11 13:00:25 +0000 2019,Hebron,TX
161,@rafejudkins Blood and body ashes,Fri Jan 11 13:00:25 +0000 2019,Athol,MA
162,"Have you heard of float therapy❓
Did you know that floating lowers stress, improves sleep, relieves physical pain,… https://t.co/yaGIIx7U3k",Fri Jan 11 13:00:26 +0000 2019,Wellington,FL
163,"See our latest East Hanover, NJ job and click to apply: Picker and Packer - https://t.co/IcdHXB1jHV",Fri Jan 11 13:00:26 +0000 2019,East Hanover,NJ
164,Same gear new price? Dope AF. @nikesb https://t.co/xXPeifLeVJ,Fri Jan 11 13:00:25 +0000 2019,Fort Hamer,FL
165,@Slate “Attracted to people that don’t like them” yet another way I’m a cat,Fri Jan 11 13:00:26 +0000 2019,Philadelphia,PA
166,Did you know it’s legal to marry your first cousin in like 20 states??,Fri Jan 11 13:00:26 +0000 2019,Burbank,CA
167,Kicking off our 2019 #CoffeeConnect events this morning at The Swing Factory! Come #network with #RoswellGA’s profe… https://t.co/OoX8nA1Smr,Fri Jan 11 13:00:26 +0000 2019,Roswell,GA
168,@Buck joe can you dm me or provide an email address where I can reach you?,Fri Jan 11 13:00:27 +0000 2019,Kings Park,NY
169,...which is why you vote you conscience AHEAD of the crisis INSTEAD OF CAUSING THE CRISIS with your Party Partisans… https://t.co/i2gxMc5HBP,Fri Jan 11 13:00:27 +0000 2019,Norfolk,VA
170,@neontaster Ask your son how he does it with all of his travel https://t.co/oyAzfe28f1,Fri Jan 11 13:00:27 +0000 2019,Wheaton,IL
171,"Just know we fucking, we ain’t doing steadyyyy",Fri Jan 11 13:00:27 +0000 2019,St Cloud,FL
172,@Trump454545 @ouchinagirl fresh breath too!,Fri Jan 11 13:00:27 +0000 2019,Manville,NJ
173,FYI @SpeakerPelosi @TeamPelosi @SenSchumer @SenFeinstein @HouseDemocrats @SenateDems @RepMaxineWaters,Fri Jan 11 13:00:27 +0000 2019,Brooklyn,NY
174,"Your host developed a migraine on Weds eve and didn't have his medicine with him, so here we are more than 36 hours… https://t.co/bAC2voEm6s",Fri Jan 11 13:00:27 +0000 2019,Queens,NY
175,@realDonaldTrump Bull sh×t....,Fri Jan 11 13:00:28 +0000 2019,Coral Gables,FL
176,One week until I get to see bae! 😍 @JesseMcCartney,Fri Jan 11 13:00:28 +0000 2019,Swansboro,NC
177,Im sick as fuckkkkk,Fri Jan 11 13:00:28 +0000 2019,Schenectady,NY
178,"They are thieves I tell you! @ Austin, Texas https://t.co/8fEqMZ4JuQ",Fri Jan 11 13:00:28 +0000 2019,Austin,TX
179,It bothers me when people get my name wrong with so much energy...,Fri Jan 11 13:00:29 +0000 2019,Houston,TX
180,🤦🏾‍♀️🤦🏾‍♀️ story of my life!!,Fri Jan 11 13:00:29 +0000 2019,Chicago,IL
181,@bbusa617 @imunclebuck65 She knows we can afford the wall immensely more than we can afford the 130+ billion illega… https://t.co/9kd670BY8I,Fri Jan 11 13:00:29 +0000 2019,Niagara Falls,NY
182,Quit flexing you smoking a blunt 2019😅,Fri Jan 11 13:00:29 +0000 2019,Evansville,IN
183,@Duffy3314 Oh! Well do you remember what places?,Fri Jan 11 13:00:29 +0000 2019,Philadelphia,PA
184,@allibecc @Cloud9SBFC I agree and this would also force team to have better conditions if they want to attract play… https://t.co/HZn2v7fKMk,Fri Jan 11 13:00:30 +0000 2019,Round Rock,TX
185,@exotic_kelly @DolceBentley 3000 would be my maximum...in the summer...traveling...even city stop and go. Better safe then sorry.😁,Fri Jan 11 13:00:30 +0000 2019,Crystal,MN
186,@MattDexter5 @TTUWBB Both teams with big wins! #WingsUp,Fri Jan 11 13:00:30 +0000 2019,Cookeville,TN
187,"@LivePdBlueLine @PinalCSO @sherifflamb1 I haven’t watched it, yet. I was watching Joe Kinda and fell asleep at my d… https://t.co/EgEDImMhWi",Fri Jan 11 13:00:31 +0000 2019,Joplin,MO
188,@CamEdwards @45strongsafe https://t.co/lDQaLlUBdf,Fri Jan 11 13:00:31 +0000 2019,Phoenix,AZ
189,I'm a green card holder and if there's anything I've learnt it's that apparently you don't have to be talented OR h… https://t.co/SmuxJlj94k,Fri Jan 11 13:00:31 +0000 2019,San Jose,CA
190,@RobertRickly @Feisty_FL Awwww another great name but still like our Angel Wall.😇,Fri Jan 11 13:00:31 +0000 2019,Washington,PA
191,@theboxingfanman @EditinKing Canelo ain’t prove shit in boxing he’s young and still has lot to prove no need to tak… https://t.co/jg2AW3tVcN,Fri Jan 11 13:00:31 +0000 2019,Naperville,IL
192,@romanyym I love yew too sister can’t wait to see you and @HeIsChatsGalore in MAYYYYY,Fri Jan 11 13:00:31 +0000 2019,Nashville,TN
193,"@BradUM2421 @DrDeb2255 @TrustTheKhakis @WolverineCorner Well Espn Is reporting that, but we dont know how true that… https://t.co/Qt7FWmfT8K",Fri Jan 11 13:00:31 +0000 2019,Fort Lauderdale,FL
